,drugID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
39,1003,0,3,0,0,0,0,6,3,0,2,0,0,0,1,0,0,5,0,0,2,0,2,3,0,0,0
40,1046,4,0,0,0,0,0,2,1,0,1,0,0,0,1,3,0,0,0,0,2,0,0,4,0,0,0
41,1065,12,11,0,3,0,7,6,8,1,3,2,0,1,2,3,0,12,0,3,3,0,3,16,0,0,1
42,1071,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1125,1,1,0,0,0,0,7,4,0,0,3,0,0,0,1,1,3,0,1,0,0,4,1,0,0,0
44,1134,2,1,0,0,0,0,8,4,0,0,5,0,0,0,11,1,6,0,0,1,0,3,2,1,0,0
45,1148,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0
46,1206,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,5,0,3,0,1,0,1,1,0,0
47,1302,11,15,1,2,1,12,32,9,5,4,17,2,1,11,10,5,19,0,3,19,8,10,25,0,0,3
48,1546,6,2,0,0,0,0,5,12,0,0,5,0,0,2,2,3,5,0,0,3,0,4,8,0,0,1
49,1690,9,15,0,3,1,14,33,11,4,3,27,0,5,20,12,5,24,0,4,12,5,13,27,1,0,5
50,1775,12,14,0,4,1,7,13,9,0,3,12,1,0,9,6,2,23,0,4,5,1,10,11,0,0,3
51,1935,6,12,0,4,2,12,27,9,2,0,14,0,0,6,10,11,28,0,7,13,4,9,16,0,0,4
52,1971,6,1,0,0,0,1,8,6,3,2,4,0,1,5,3,0,5,0,2,1,0,7,5,0,0,0
53,1972,10,18,0,3,0,6,23,12,5,3,8,0,5,18,5,0,18,0,4,14,1,18,17,0,0,3
54,1978,2,9,0,1,0,5,9,7,0,1,2,0,0,2,3,0,11,0,3,2,1,9,6,0,0,2
55,1986,4,0,0,1,0,1,5,4,2,1,0,0,0,6,1,0,9,0,0,4,0,0,5,0,0,0
56,2019,3,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0
57,2021,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
58,2022,10,5,0,0,0,0,6,5,3,3,1,0,1,2,3,0,15,0,3,4,1,3,14,0,0,2
59,2082,6,0,0,0,0,0,3,2,2,1,1,0,0,0,0,0,3,0,0,1,0,0,5,0,0,0
60,2083,1,12,0,2,1,2,14,10,0,3,10,0,0,5,6,1,11,1,4,1,1,11,9,0,0,1
61,2088,2,1,0,0,0,3,9,5,0,1,3,0,0,1,6,2,1,0,0,0,0,0,7,0,0,0
62,2092,0,9,0,0,0,2,5,5,2,0,5,0,0,0,6,0,6,0,0,0,2,4,5,0,0,2
63,2099,0,1,0,0,1,1,16,5,2,0,3,1,0,2,5,0,3,0,1,2,0,1,8,1,0,2
64,2118,0,3,0,2,1,4,6,7,2,2,4,0,0,3,6,0,13,0,11,3,6,6,6,0,0,1
65,2123,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,3,0,0,0
66,2130,4,7,0,0,0,2,6,5,0,2,0,0,0,1,0,0,14,0,5,1,1,2,5,0,0,0
67,2131,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
68,2133,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
69,2140,3,9,0,0,0,1,3,6,0,2,0,0,0,0,2,1,12,0,1,6,0,11,8,0,0,1
70,2141,0,11,0,0,0,0,3,3,0,1,0,0,0,1,0,0,5,0,0,1,0,4,7,0,0,0
71,2142,2,1,0,2,0,1,2,1,0,0,0,0,0,1,1,0,4,0,0,4,0,1,1,0,0,0
72,2145,6,2,0,0,5,0,2,1,0,1,0,0,0,1,1,1,3,0,0,0,0,1,3,0,0,1
73,2148,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
74,2153,0,8,0,0,0,0,5,1,0,0,1,0,0,3,1,0,4,0,2,0,0,2,0,0,0,2
75,2156,7,12,0,1,5,11,9,10,3,1,2,0,2,1,3,2,12,0,5,3,4,12,19,0,0,3
76,2160,5,9,0,1,1,1,7,7,2,1,1,0,1,2,1,0,17,0,4,2,6,0,4,0,0,0
77,2162,3,10,0,1,1,4,12,6,1,2,1,0,0,4,6,0,12,0,4,3,1,5,12,0,0,2
78,2170,5,8,0,1,1,1,10,6,1,1,2,0,0,2,0,0,13,0,3,2,7,1,5,0,0,0
79,2171,9,0,0,0,0,0,3,1,1,4,5,0,0,0,0,0,5,0,2,0,0,2,7,0,0,0
80,2173,6,0,0,0,0,0,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
81,2177,0,0,0,0,1,0,4,2,0,0,0,0,1,3,0,0,2,0,1,0,0,0,4,0,0,0
82,2179,7,10,0,0,0,1,9,6,2,2,4,0,2,7,2,2,5,0,0,4,0,2,3,0,0,2
83,2182,3,17,0,1,0,5,16,11,2,0,6,0,1,4,7,3,12,0,1,8,0,12,8,0,0,0
84,2187,3,6,0,0,0,2,7,11,1,2,8,0,2,5,11,5,9,0,2,0,4,4,8,0,0,5
85,2215,0,4,0,0,0,0,4,4,0,0,2,0,0,1,3,0,6,0,2,0,0,2,3,0,0,0
86,2216,0,4,0,0,0,8,6,6,0,0,2,0,0,0,2,0,6,0,1,0,1,4,5,0,0,0
87,2232,0,10,0,0,0,0,7,3,0,1,4,2,0,0,1,0,2,0,0,1,0,3,2,0,0,2
88,2244,4,0,0,2,0,0,8,1,0,2,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0
89,2249,3,19,1,1,0,2,7,5,1,1,0,0,0,1,1,0,13,0,5,1,2,7,6,0,0,2
90,2250,3,4,0,2,0,4,26,9,1,2,7,0,1,4,14,0,11,0,0,9,8,5,17,0,0,1
91,2265,7,0,0,0,0,0,6,3,0,2,1,0,0,0,2,8,0,0,0,0,0,1,2,0,0,0
92,2266,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0
93,2267,0,4,0,0,0,5,11,5,0,2,6,0,0,1,3,0,8,0,3,4,2,8,5,0,0,0
94,2269,4,6,0,3,0,4,16,8,3,4,9,0,3,2,2,0,9,0,3,5,1,8,13,0,0,0
95,2274,8,3,0,1,0,1,7,5,1,2,5,0,0,0,1,0,7,0,0,0,1,5,12,0,0,2
96,2283,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
97,2284,2,8,0,1,0,6,14,11,0,0,7,0,1,5,5,2,20,0,8,10,1,5,10,0,1,3
98,2308,0,0,0,0,0,3,2,1,0,2,4,0,0,0,1,0,2,0,0,0,1,7,6,0,0,0
99,2311,5,7,0,1,0,0,10,7,1,1,7,0,1,3,5,0,9,0,2,3,2,7,8,0,0,0
100,2315,6,1,0,0,0,1,7,2,1,3,2,0,0,4,1,0,4,0,1,2,0,0,6,0,0,0
101,2344,0,1,0,0,0,1,6,1,0,1,0,0,0,1,0,0,3,0,2,2,0,0,1,0,0,0
102,2349,8,7,0,1,0,3,6,8,0,4,3,0,0,2,6,1,15,0,4,7,1,6,11,0,0,2
103,2366,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
104,2369,6,11,0,3,2,12,11,8,0,3,8,0,0,12,9,0,15,0,5,3,4,10,10,0,0,6
105,2370,0,2,0,0,0,0,6,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0
106,2375,6,11,0,0,2,3,13,11,2,2,10,0,4,8,9,5,10,0,2,9,7,11,9,0,0,2
107,2381,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
108,2405,3,14,0,3,0,4,11,10,0,2,5,0,0,2,6,0,15,0,5,2,4,10,17,0,0,4
109,2431,0,5,0,0,0,1,5,1,0,0,0,0,0,0,0,0,5,0,2,0,0,2,3,0,0,0
110,2435,0,7,0,0,1,17,3,6,0,1,4,0,0,1,5,0,6,0,1,0,0,6,3,0,0,0
111,2441,0,5,0,0,0,2,3,1,0,2,0,0,0,0,2,0,8,0,4,1,0,0,2,1,0,0
112,2443,0,8,0,0,0,0,8,4,0,1,0,0,0,1,2,0,17,2,4,4,0,3,3,0,0,0
113,2462,5,5,0,3,2,6,14,9,0,3,18,0,2,4,10,1,14,0,4,5,3,14,14,0,0,1
114,2471,1,2,0,1,0,1,5,4,1,0,0,0,0,6,2,0,4,0,0,2,0,0,3,0,0,0
115,2474,0,9,0,1,0,2,3,6,1,3,3,0,0,1,2,0,18,0,3,3,0,5,5,0,0,0
116,2476,0,4,0,1,0,4,7,7,0,3,4,0,0,1,1,0,11,0,4,1,0,6,5,0,0,0
117,2477,3,9,0,1,1,4,8,7,0,1,2,0,0,3,5,0,15,0,4,6,5,5,11,0,0,0
118,2478,7,14,0,0,1,1,14,10,3,3,6,0,0,11,3,4,10,0,5,4,3,12,13,0,0,1
119,2484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
120,2487,0,6,0,4,0,4,7,6,0,0,3,0,0,1,3,0,16,0,6,0,0,9,5,0,0,1
121,2512,0,8,2,0,0,1,12,9,0,1,1,0,1,3,1,1,13,0,3,0,2,6,5,0,0,0
122,2519,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1
123,2520,1,10,0,1,1,4,7,7,2,4,6,0,0,0,5,0,13,0,0,1,4,4,12,0,0,1
124,2522,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0
125,2524,0,2,0,0,0,2,8,4,0,3,1,0,2,8,3,0,4,0,1,4,1,1,4,0,0,0
126,2541,6,8,1,1,1,1,9,9,1,1,7,0,0,7,12,0,6,1,2,8,1,6,7,0,0,2
127,2550,4,7,0,0,0,2,12,4,1,2,3,0,1,4,2,0,9,0,1,5,3,4,10,0,0,1
128,2551,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
129,2554,16,12,0,4,1,6,10,8,2,5,8,0,2,8,7,1,19,0,7,8,4,3,17,0,0,3
130,2559,5,0,0,0,0,0,8,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0
131,2564,3,3,0,2,0,2,4,3,0,0,0,0,0,1,0,0,10,0,2,2,0,2,2,0,0,0
132,2575,5,0,0,0,0,0,8,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0
133,2576,3,3,0,0,0,0,3,3,0,2,1,0,0,0,1,0,9,0,1,0,0,1,6,0,0,0
134,2578,5,5,0,0,2,6,8,9,0,2,9,0,1,4,4,3,20,0,4,3,2,3,5,0,0,5
135,2583,0,5,0,0,0,5,1,2,0,1,2,0,0,1,0,0,5,0,0,0,0,3,1,1,0,1
136,2585,7,15,0,2,1,2,9,10,1,2,9,0,2,12,7,0,13,0,3,8,2,12,14,0,0,4
137,2609,10,4,0,1,0,1,8,9,1,5,6,0,1,2,5,0,9,0,4,3,2,5,7,0,0,0
138,2610,7,0,0,0,0,0,5,3,1,4,3,0,1,0,2,0,5,0,1,1,0,0,7,0,0,0
139,2617,10,0,0,0,0,0,6,2,0,3,6,0,0,1,1,0,1,0,0,3,0,0,6,0,0,1
140,2622,8,0,0,0,0,0,6,5,1,2,5,0,0,1,0,0,7,0,1,3,0,1,7,0,0,1
141,2629,2,0,0,0,0,0,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142,2631,7,1,0,0,0,0,6,5,1,3,4,0,0,0,0,0,5,0,0,2,0,1,7,0,0,0
143,2637,9,1,0,0,0,0,5,2,1,3,3,0,0,0,0,0,2,0,0,4,0,1,9,0,0,1
144,2646,7,0,0,0,0,0,5,3,1,3,2,0,0,0,0,0,6,0,1,1,0,0,10,0,0,0
145,2650,11,1,0,0,0,0,5,4,2,3,4,0,0,0,0,0,6,0,0,1,0,2,7,0,0,2
146,2654,5,0,0,0,0,0,10,3,1,3,3,0,0,2,0,0,8,0,1,3,0,3,6,0,0,0
147,2655,10,0,0,0,0,0,3,3,0,2,2,0,0,0,0,0,3,0,0,1,0,0,5,0,0,1
148,2656,13,1,0,0,0,0,9,6,0,3,3,0,0,1,0,0,5,0,0,4,0,3,9,0,0,2
149,2658,8,3,0,0,0,0,10,5,2,4,6,0,0,1,4,0,4,0,0,4,1,3,10,0,0,1
150,2662,8,13,0,5,1,7,28,6,3,4,18,1,3,10,14,3,15,0,3,9,5,9,20,0,0,7
151,2666,8,0,0,0,0,0,7,3,1,3,5,0,1,0,3,0,4,0,2,2,1,0,6,0,0,0
152,2673,3,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,1,0,0,0,0,2,3,0,0,0
153,2675,9,0,0,0,0,0,7,4,2,4,4,0,0,0,0,0,3,0,0,2,0,0,6,0,0,0
154,2676,6,3,0,0,0,3,11,6,3,5,5,0,1,1,10,1,11,0,1,2,2,5,10,0,0,1
155,2678,4,7,0,3,2,7,18,9,1,3,13,0,0,3,7,0,19,1,6,7,6,10,16,0,0,0
156,2708,8,0,0,0,1,1,6,5,1,2,2,0,0,2,0,0,9,0,2,3,4,4,9,0,0,0
157,2712,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
158,2713,0,1,0,0,0,0,11,3,0,2,5,0,0,0,5,0,3,0,0,0,1,3,3,0,1,0
159,2719,4,2,0,2,0,3,4,1,0,0,0,0,0,1,2,0,3,0,1,0,0,0,5,0,0,0
160,2720,5,1,0,0,0,1,6,2,1,3,1,0,0,3,1,0,4,0,1,4,1,0,9,0,0,0
161,2725,3,0,0,2,0,2,4,3,0,0,0,0,0,1,0,0,9,0,2,2,0,2,2,0,0,0
162,2726,9,5,0,0,1,3,4,4,3,2,3,0,0,2,1,1,11,0,0,2,3,5,5,0,0,0
163,2727,8,0,0,0,1,0,3,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,6,0,0,0
164,2732,5,1,0,0,0,0,5,1,1,2,0,0,0,3,1,0,4,0,1,1,1,0,4,0,0,0
165,2733,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0
166,2749,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0
167,2751,7,14,0,1,0,3,12,6,0,2,4,0,1,4,4,0,12,0,2,7,2,7,13,0,0,2
168,2756,8,3,0,0,0,0,2,2,0,3,0,0,0,0,4,0,5,0,3,2,2,0,5,0,0,0
169,2762,2,1,0,1,0,2,6,4,0,3,0,0,0,1,1,0,6,0,3,0,0,0,8,0,0,0
170,2764,14,20,1,6,0,14,27,13,5,5,11,0,6,10,16,0,25,2,10,12,4,12,21,0,0,6
171,2769,8,6,0,0,1,1,8,4,1,1,7,0,0,4,3,0,10,0,4,2,3,5,5,0,0,0
172,2771,15,19,0,3,6,14,36,9,6,3,22,1,0,10,21,4,35,2,13,11,15,16,22,1,0,7
173,2781,3,3,0,2,0,2,4,3,0,1,0,0,0,1,0,0,10,0,2,2,0,2,2,0,0,0
174,2786,7,4,0,0,1,0,14,4,1,3,14,0,0,1,7,2,4,0,1,4,6,6,16,0,0,3
175,2794,4,0,0,0,0,1,7,4,2,0,1,0,0,3,1,0,5,0,0,1,0,0,5,0,0,0
176,2800,1,5,5,2,1,12,6,5,0,1,2,0,0,1,6,21,10,0,3,1,4,1,12,0,0,2
177,2801,3,15,0,5,4,17,34,10,0,3,9,0,1,8,11,5,32,0,10,13,12,11,17,0,0,4
178,2802,6,3,0,2,1,5,17,10,1,2,14,0,0,4,10,0,16,0,9,7,7,11,7,0,0,1
179,2803,1,11,0,1,0,2,5,7,0,1,7,0,0,2,3,0,10,0,8,2,4,2,9,0,0,1
180,2806,13,6,0,0,0,4,20,7,3,5,8,3,0,2,12,1,9,0,2,5,1,9,12,0,0,1
181,2812,0,0,0,0,0,0,4,2,0,0,0,0,2,0,0,0,1,0,0,2,0,0,5,0,0,0
182,2818,7,18,0,0,2,5,18,11,1,2,4,0,2,10,6,0,22,0,7,5,3,13,10,1,0,4
183,2891,0,1,0,0,0,0,5,3,0,1,2,0,0,0,3,0,4,0,2,1,0,3,4,0,0,1
184,2895,5,8,0,1,1,2,13,7,1,3,3,0,0,2,1,0,19,0,6,2,6,1,6,0,0,0
185,2905,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,1,0,0,0
186,2907,7,10,0,0,3,2,9,13,4,3,5,0,0,7,3,1,4,0,1,7,2,7,10,0,0,0
187,2909,7,5,0,4,3,7,28,9,1,2,17,0,0,10,13,4,17,0,4,9,6,6,18,0,0,1
188,2913,4,3,0,2,0,2,4,4,2,0,1,0,0,2,0,0,11,0,3,2,0,2,2,0,0,0
189,2949,5,0,0,0,1,1,6,7,1,0,0,0,0,1,5,2,7,0,3,1,5,3,9,0,0,0
190,2951,6,2,0,0,0,2,8,6,1,2,1,0,0,1,2,1,8,0,2,6,0,1,6,0,0,2
191,2955,0,0,0,0,0,0,3,2,0,0,3,0,0,0,0,0,1,0,1,0,0,2,2,0,0,0
192,2958,3,20,0,3,0,3,17,6,1,2,6,0,0,3,3,4,12,0,2,2,0,6,12,0,0,1
193,2973,3,2,0,2,0,9,4,4,0,3,1,0,0,0,5,0,5,0,0,1,0,5,5,0,0,1
194,2978,0,3,0,1,0,1,4,5,0,1,1,0,0,0,1,0,7,0,4,0,0,2,3,0,0,0
195,2983,4,1,0,1,0,0,7,1,1,4,2,0,0,1,0,0,2,0,0,2,1,0,7,0,0,0
196,2995,4,14,0,2,1,1,9,8,2,0,2,0,1,2,0,0,16,0,5,4,6,1,6,0,0,0
197,3000,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,12,0,0,0
198,3003,0,10,0,0,4,5,7,4,1,3,4,0,0,5,7,0,12,0,0,1,1,0,20,0,0,2
199,3007,0,9,0,0,0,0,9,6,0,2,3,0,0,2,1,0,12,0,6,0,3,1,7,0,0,1
200,3009,0,0,0,0,0,0,2,4,0,0,1,0,0,1,0,0,4,0,0,0,0,0,9,0,0,0
201,3015,8,5,0,0,2,6,10,12,6,2,2,0,0,6,2,3,12,0,1,5,7,4,11,0,0,4
202,3016,4,6,0,0,0,5,13,8,1,3,5,0,0,3,2,0,13,0,3,3,0,8,5,0,0,2
203,3019,1,9,0,1,1,3,7,7,0,1,0,0,0,2,1,0,10,0,1,1,1,3,3,0,0,3
204,3032,10,13,0,3,0,15,35,11,5,4,13,0,2,6,13,3,19,0,5,13,3,7,27,0,0,3
205,3040,6,1,0,0,0,0,8,4,0,3,2,0,2,1,2,0,2,0,0,4,0,1,4,0,0,0
206,3042,0,2,0,0,0,2,5,2,0,2,0,0,0,1,0,0,10,0,1,2,1,4,3,0,0,0
207,3043,4,0,0,0,1,2,10,4,3,0,2,0,0,8,4,1,4,0,0,1,1,0,4,0,0,0
208,3059,4,2,0,2,0,1,11,5,1,2,1,0,0,2,2,0,8,0,2,5,0,2,10,0,0,0
209,3062,1,14,0,0,0,0,4,1,0,0,0,0,0,1,0,0,4,0,3,0,1,0,1,0,0,1
210,3066,0,9,0,2,0,4,10,8,0,1,6,0,0,1,4,0,12,0,2,3,0,7,6,1,0,1
211,3075,7,20,0,2,0,6,13,10,0,2,8,0,1,5,11,0,15,0,3,7,3,11,19,0,0,3
212,3080,0,1,0,0,0,1,4,3,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,0,1
213,3100,4,3,0,2,0,2,4,3,0,0,0,0,0,1,0,0,10,0,2,2,0,2,2,0,0,0
214,3105,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
215,3108,1,17,0,2,0,1,10,6,1,2,2,0,0,0,4,0,10,0,2,1,1,6,8,0,0,2
216,3114,3,7,0,0,0,3,8,6,2,1,0,0,0,5,1,0,10,0,2,4,2,2,5,0,0,0
217,3117,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0
218,3121,12,9,1,4,1,9,26,12,4,5,14,1,2,6,9,4,19,0,8,7,9,5,15,0,0,1
219,3125,5,0,0,0,0,0,6,4,0,1,0,0,0,0,0,0,5,0,2,2,2,1,1,0,0,0
220,3143,7,16,0,1,0,4,22,12,5,4,8,0,1,4,5,4,17,0,0,2,1,9,14,0,0,4
221,3148,3,18,0,1,0,2,12,8,2,2,3,1,2,2,2,0,10,0,3,4,0,5,6,0,0,3
222,3151,0,1,0,0,0,1,7,2,0,0,0,0,0,0,1,0,3,0,1,2,4,0,4,0,0,0
223,3152,8,17,0,3,3,11,30,12,4,1,18,1,4,12,12,1,22,0,6,13,4,15,15,0,0,7
224,3154,2,11,0,1,0,14,7,7,1,4,6,0,0,4,3,0,11,0,5,2,2,9,9,0,0,3
225,3156,1,4,0,0,0,0,3,2,0,0,0,0,0,0,0,0,4,0,1,2,0,4,2,0,0,2
226,3157,4,13,0,3,0,11,21,7,2,2,14,0,1,6,8,3,16,0,5,8,5,7,12,0,0,6
227,3158,5,3,0,1,1,1,7,5,1,0,0,0,0,2,0,0,12,0,2,1,3,1,5,0,0,0
228,3161,2,2,0,0,0,0,12,2,0,0,8,0,1,0,7,1,3,0,1,0,2,6,1,0,0,0
229,3168,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,1
230,3198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
231,3203,3,6,2,1,0,5,11,7,4,2,7,0,0,7,6,2,18,0,7,1,2,4,20,0,0,1
232,3219,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0
233,3222,7,10,0,1,0,4,12,4,2,2,5,0,2,4,5,0,13,0,1,2,2,8,14,0,0,0
234,3226,0,2,0,0,0,0,2,1,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
235,3241,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
236,3249,1,1,0,0,1,0,3,1,0,0,0,0,0,5,1,0,0,0,1,5,0,0,0,0,0,0
237,3251,0,2,0,0,0,0,2,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0
238,3255,0,6,0,2,0,0,5,1,0,3,2,0,0,2,0,0,6,0,1,2,0,0,6,0,0,0
239,3261,4,3,0,3,1,6,11,7,0,1,2,0,0,2,7,0,11,0,5,5,5,6,8,0,0,0
240,3278,4,1,0,2,0,1,6,5,1,0,0,0,1,4,1,0,4,0,0,1,0,0,1,0,0,0
241,3279,5,2,0,0,0,7,3,2,0,1,2,0,1,1,2,0,6,0,1,0,0,0,5,0,0,0
242,3285,1,5,0,1,3,5,12,8,2,3,8,0,0,4,9,10,12,0,5,2,13,8,9,0,0,5
243,3291,4,0,0,0,1,1,5,2,0,2,0,0,0,2,1,0,5,0,1,1,1,0,2,0,0,0
